account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status
A500397,C100254,Savings,BR1001,2022-01-27,262376.14,Dormant
A500398,C100254,Savings,BR1015,2022-06-09,170723.36,ACTIVE
A500399,C100254,Savings,BR1001,2022-07-20,190677.94,DORMANT
A500400,C100255,Savings,BR1034,2024-06-02,1116712.53,Dormant
A500401,C100256,Savings,BR1008,2026-04-08,176917.9,DORMANT
A500402,C100256,Savings,BR1009,2026-04-06,122338.86,CLOSED
A500403,C100257,Current,BR1005,2024-12-29,311682.31,DORMANT
A500404,C100258,Savings,BR1014,2024-08-26,46610.42,ACTIVE
A500405,C100259,Current,BR1025,2024-02-28,505772.01,ACTIVE
A500406,C100259,Savings,BR1019,2024-05-11,123280.35,ACTIVE
A500407,C100260,Savings,BR1034,2024-05-23,86494.96,ACTIVE
A500408,C100261,Savings,BR1028,2023-07-01,81607.22,ACTIVE
A500409,C100261,Current,BR1012,2023-05-09,380778.89,Active
A500410,C100262,Savings,BR1029,2024-11-13,76127.39,ACTIVE
A500411,C100263,Savings,BR1005,2023-04-05,84341.87,Active
A500412,C100263,Savings,BR1034,2022-10-15,1331430.16,Active
A500413,C100264,Savings,BR1001,2025-05-12,60504.51,ACTIVE
A500414,C100264,Savings,BR1029,2025-12-18,516356.81,DORMANT
A500415,C100265,Term Deposit,BR1026,2022-10-17,283976.43,Active
A500416,C100266,Savings,BR1016,2024-04-11,74240.99,ACTIVE
A500417,C100267,Term Deposit,BR1009,2025-11-23,144631.97,ACTIVE
A500418,C100268,Savings,BR1002,2023-03-13,347235.95,ACTIVE
A500419,C100268,Current,BR1005,2022-09-23,790828.29,DORMANT
A500420,C100269,Savings,BR1022,2022-08-14,135478.07,ACTIVE
A500421,C100270,Current,BR1028,2025-02-02,242789.83,DORMANT
A500422,C100271,Term Deposit,BR1023,2025-08-11,888208.48,Active
A500423,C100271,Current,BR1030,2025-07-04,1272806.65,ACTIVE
A500424,C100272,Current,BR1013,2023-10-10,398859.1,ACTIVE
A500425,C100273,Savings,BR1021,2023-05-07,106934.42,Active
A500426,C100274,Savings,BR1024,2024-08-05,113625.26,ACTIVE
A500427,C100274,Savings,BR1032,2024-04-24,73379.34,ACTIVE
A500428,C100275,Current,BR1003,2024-12-24,689620.1,ACTIVE
A500429,C100275,Current,BR1018,2025-10-09,183654.09,Active
A500430,C100276,Term Deposit,BR1003,2023-03-11,562583.1,ACTIVE
A500431,C100276,Savings,BR1025,2023-09-24,752948.14,ACTIVE
A500432,C100277,Savings,BR1013,2023-07-16,64834.99,DORMANT
A500433,C100277,Current,BR1010,2023-07-02,105937.94,CLOSED
A500434,C100278,Current,BR1005,2022-04-04,142037.96,ACTIVE
A500435,C100279,Current,BR1034,2026-04-18,871161.27,ACTIVE
A500436,C100279,Current,BR1016,2025-10-10,1721274.87,ACTIVE
A500437,C100279,Savings,BR1008,2026-06-10,108829.93,ACTIVE
A500438,C100280,Savings,BR1008,2023-05-16,105591.15,ACTIVE
A500439,C100281,Savings,BR1023,2025-03-27,190020.23,ACTIVE
A500440,C100282,Savings,BR1023,2024-11-28,47957.6,ACTIVE
A500441,C100282,Savings,BR1035,2025-03-25,812966.06,ACTIVE
A500442,C100283,Savings,BR1024,2024-03-28,72150.98,ACTIVE
A500443,C100284,Savings,BR1020,2025-06-09,531841.22,ACTIVE
A500444,C100284,Savings,BR1003,2024-09-09,473269.09,ACTIVE
A500445,C100285,Savings,BR1020,2023-09-26,37838.97,ACTIVE
A500446,C100285,Savings,BR1005,2023-06-08,103311.11,ACTIVE
A500447,C100286,Savings,BR1021,2022-11-26,3490724.61,ACTIVE
A500448,C100287,Current,BR1011,2024-07-12,156068.54,DORMANT
A500449,C100288,Savings,BR1022,2024-05-11,58241.93,Active
A500450,C100289,Savings,BR1030,2024-09-20,32896.07,ACTIVE
A500451,C100290,Current,BR1012,2024-12-22,165244.29,ACTIVE
A500452,C100290,Current,BR1031,2025-02-01,1073199.12,ACTIVE
A500453,C100291,Savings,BR1033,2026-01-09,149473.4,ACTIVE
A500454,C100292,Savings,BR1018,2024-09-04,157271.93,ACTIVE
A500455,C100293,Savings,BR1004,2025-09-26,131094.84,ACTIVE
A500456,C100294,Current,BR1016,2024-10-14,431865.27,ACTIVE
A500457,C100295,Term Deposit,BR1020,2023-08-23,1834514.23,ACTIVE
A500458,C100295,Savings,BR1015,2023-03-06,35254.06,Active
A500459,C100295,Savings,BR1022,2023-06-20,257665.53,ACTIVE
A500460,C100296,Savings,BR1012,2025-12-19,393182.68,ACTIVE
A500461,C100297,Savings,BR1018,2026-04-05,47186.45,ACTIVE
A500462,C100297,Savings,BR1033,2026-05-12,73547.37,ACTIVE
A500463,C100298,Current,BR1001,2023-12-04,301210.59,ACTIVE
A500464,C100299,Savings,BR1022,2024-06-03,163554.24,Dormant
A500465,C100300,Term Deposit,BR1032,2025-10-28,1060927.67,ACTIVE
A500466,C100301,Savings,BR1024,2024-09-15,182007.96,Active
A500467,C100301,Current,BR1028,2025-09-16,2162615.67,ACTIVE
A500468,C100302,Current,BR1035,2023-12-28,998133.73,ACTIVE
A500469,C100302,Savings,BR1034,2023-08-28,22348.15,Dormant
A500470,C100303,Current,BR1036,2023-03-23,481319.9,CLOSED
A500471,C100303,Savings,BR1017,2022-11-10,42324.52,CLOSED
A500472,C100304,Current,BR1024,2025-03-28,236310.69,Active
A500473,C100304,Savings,BR1020,2025-05-03,185846.28,ACTIVE
A500474,C100305,Savings,BR1026,2025-07-31,125940.33,CLOSED
A500475,C100306,Savings,BR1025,2025-09-28,444748.39,Active
A500476,C100307,Savings,BR1002,2024-02-20,43175.43,ACTIVE
A500477,C100307,Savings,BR1002,2024-04-09,88638.84,ACTIVE
A500478,C100308,Savings,BR1031,2025-11-05,171034.88,Active
A500479,C100309,Savings,BR1001,2025-03-22,105168.58,Active
A500480,C100310,Savings,BR1010,2024-08-09,105810.9,ACTIVE
A500481,C100311,Current,BR1031,2025-05-16,627015.74,ACTIVE
A500482,C100311,Savings,BR1021,2026-01-04,1215966.91,ACTIVE
A500483,C100312,Current,BR1021,2025-05-04,1105249.32,ACTIVE
A500484,C100313,Current,BR1001,2026-01-11,247872.32,Active
A500485,C100314,Current,BR1033,2024-04-06,474779.5,ACTIVE
A500486,C100314,Savings,BR1024,2024-02-04,168882.14,Active
A500487,C100315,Savings,BR1024,2024-02-10,104037.93,ACTIVE
A500488,C100316,Current,BR1016,2024-09-03,249321.22,ACTIVE
A500489,C100317,Savings,BR1036,2023-07-08,463127.58,ACTIVE
A500490,C100318,Savings,BR1032,2024-06-11,245275.06,ACTIVE
A500491,C100318,Term Deposit,BR1018,2024-02-16,1016405.61,ACTIVE
A500492,C100318,Savings,BR1022,2024-10-09,612000.16,ACTIVE
A500493,C100319,Savings,BR1010,2025-04-13,54339.61,CLOSED
A500494,C100320,Savings,BR1024,2024-10-07,108550.26,Active
A500495,C100321,Savings,BR1029,2024-05-13,263464.72,ACTIVE
A500496,C100321,Savings,BR1010,2024-03-15,99455.61,ACTIVE
A500497,C100321,Savings,BR1012,2023-07-07,596468.38,ACTIVE
A500498,C100322,Current,BR1029,2022-06-19,502123.06,CLOSED
A500499,C100322,Savings,BR1028,2023-03-09,178297.87,Active
A500500,C100323,Term Deposit,BR1015,2024-05-14,2034235.8,ACTIVE
A500501,C100323,Savings,BR1007,2024-02-08,116466.8,ACTIVE
A500502,C100324,Savings,BR1024,2025-09-30,118193.39,ACTIVE
A500503,C100324,Savings,BR1005,2025-04-29,175405.99,CLOSED
A500504,C100325,Current,BR1010,2024-11-09,320877.86,ACTIVE
A500505,C100325,Current,BR1012,2024-12-20,191807.55,DORMANT
A500506,C100326,Current,BR1011,2023-07-15,416647.19,ACTIVE
A500507,C100327,Savings,BR1025,2025-02-02,122745.47,Active
A500508,C100328,Current,BR1031,2023-02-06,1615586.35,ACTIVE
A500509,C100329,Term Deposit,BR1011,2024-11-07,2012745.48,ACTIVE
A500510,C100329,Savings,BR1001,2025-05-16,156718.64,ACTIVE
A500511,C100330,Current,BR1009,2024-01-03,193556.77,ACTIVE
A500512,C100330,Current,BR1005,2023-12-02,1068041.86,ACTIVE
A500513,C100330,Savings,BR1001,2024-04-20,219729.03,ACTIVE
A500514,C100331,Savings,BR1031,2024-05-26,389439.97,Active
A500515,C100331,Savings,BR1033,2024-03-27,333663.04,ACTIVE
A500516,C100331,Savings,BR1002,2025-02-22,106788.71,ACTIVE
A500517,C100332,Savings,BR1005,2023-05-19,628705.69,ACTIVE
A500518,C100332,Current,BR1006,2023-02-24,83485.41,ACTIVE
A500519,C100332,Savings,BR1007,2023-04-30,109105.19,ACTIVE
A500520,C100333,Savings,BR1035,2024-09-18,170471.53,Active
A500521,C100334,Savings,BR1004,2022-08-07,827832.97,ACTIVE
A500522,C100335,Savings,BR1036,2025-02-18,177515.2,ACTIVE
A500523,C100336,Savings,BR1024,2023-09-27,743297.32,ACTIVE
A500524,C100337,Term Deposit,BR1002,2026-06-09,4472648.89,ACTIVE
A500525,C100337,Savings,BR1034,2026-02-28,430670.18,ACTIVE
A500526,C100338,Savings,BR1034,2024-12-26,74867.37,ACTIVE
A500527,C100339,Current,BR1018,2023-04-24,177309.22,Active
A500528,C100340,Savings,BR1019,2025-09-01,49243.72,ACTIVE
A500529,C100340,Savings,BR1010,2026-02-17,258562.58,ACTIVE
A500530,C100341,Current,BR1028,2024-06-02,219589.09,Active
A500531,C100342,Savings,BR1007,2023-12-18,34485.24,DORMANT
A500532,C100342,Savings,BR1006,2024-06-19,280866.42,ACTIVE
A500533,C100343,Savings,BR1027,2025-06-06,167651.12,ACTIVE
A500534,C100343,Current,BR1036,2025-09-13,329326.43,Active
A500535,C100344,Current,BR1012,2025-03-31,900233.71,ACTIVE
A500536,C100345,Savings,BR1029,2025-06-28,60304.58,DORMANT
A500537,C100346,Current,BR1023,2025-02-07,201395.35,ACTIVE
A500538,C100346,Current,BR1013,2024-12-16,903157.17,ACTIVE
A500539,C100347,Savings,BR1005,2026-04-06,295894.73,ACTIVE
A500540,C100348,Term Deposit,BR1030,2024-09-25,1613667.43,ACTIVE
A500541,C100349,Savings,BR1007,2024-05-02,27159.46,Active
A500542,C100350,Current,BR1002,2022-07-05,689851.59,ACTIVE
A500543,C100351,Savings,BR1022,2024-08-03,168003.42,ACTIVE
A500544,C100352,Savings,BR1017,2026-05-18,185231.59,Dormant
A500545,C100352,Savings,BR1016,2025-10-04,55621.21,ACTIVE
A500546,C100352,Current,BR1005,2025-08-26,741455.21,ACTIVE
A500547,C100353,Savings,BR1003,2023-07-11,41612.56,DORMANT
A500548,C100353,Savings,BR1003,2023-11-10,152949.08,ACTIVE
A500549,C100353,Current,BR1031,2023-07-01,889830.8,ACTIVE
A500550,C100354,Current,BR1013,2025-06-27,382776.67,ACTIVE
A500551,C100355,Savings,BR1008,2025-04-02,795910.89,ACTIVE
A500552,C100355,Savings,BR1021,2026-04-01,393107.23,ACTIVE
A500553,C100356,Savings,BR1030,2023-07-02,179332.81,ACTIVE
A500554,C100357,Savings,BR1006,2022-03-11,1079129.97,ACTIVE
A500555,C100358,Savings,BR1033,2023-09-01,169669.79,ACTIVE
A500556,C100358,Savings,BR1006,2023-10-29,336540.39,DORMANT
A500557,C100359,Term Deposit,BR1036,2023-03-07,1805422.3,DORMANT
A500558,C100359,Current,BR1016,2023-02-25,85251.18,ACTIVE
A500559,C100360,Savings,BR1002,2025-07-21,385255.3,ACTIVE
A500560,C100361,Savings,BR1034,2023-08-01,146242.59,DORMANT
A500561,C100361,Savings,BR1017,2023-09-03,169858.29,ACTIVE
A500562,C100362,Savings,BR1024,2025-11-09,201375.79,DORMANT
A500563,C100363,Savings,BR1036,2026-01-08,-140148.63,ACTIVE
A500564,C100364,Savings,BR1017,2025-05-31,111684.1,ACTIVE
A500565,C100364,Current,BR1010,2025-03-05,748890.23,ACTIVE
A500566,C100365,Current,BR1032,2023-02-27,870165.81,ACTIVE
A500567,C100366,Savings,BR1025,2022-11-04,68154.68,ACTIVE
A500568,C100367,Savings,BR1032,2023-04-23,44814.24,Dormant
A500569,C100367,Savings,BR1006,2023-12-18,155729.39,ACTIVE
A500570,C100368,Current,BR1033,2022-10-09,559467.06,ACTIVE
A500571,C100368,Savings,BR1008,2023-02-24,549224.71,ACTIVE
A500572,C100369,Current,BR1020,2023-10-05,1046976.17,DORMANT
A500573,C100370,Savings,BR1026,2024-04-05,65715.5,ACTIVE
A500574,C100370,Savings,BR1015,2024-03-04,14099.79,DORMANT
A500575,C100371,Savings,BR1009,2024-02-15,735091.2,Active
A500576,C100371,Savings,BR1035,2024-09-02,254202.66,ACTIVE
A500577,C100372,Savings,BR1023,2024-04-21,51513.18,ACTIVE
A500578,C100372,Savings,BR1032,2024-10-24,417350.6,ACTIVE
A500579,C100373,Current,BR1033,2025-09-27,798332.99,DORMANT
A500580,C100373,Savings,BR1036,2025-08-16,18624.76,ACTIVE
A500581,C100373,Savings,BR1034,2025-07-12,201367.19,ACTIVE
A500582,C100374,Savings,BR1028,2024-12-11,381774.35,ACTIVE
A500583,C100374,Term Deposit,BR1004,2024-07-10,195183.05,ACTIVE
A500584,C100375,Term Deposit,BR1011,2025-04-10,241829.27,ACTIVE
A500585,C100375,Current,BR1031,2025-10-02,455650.09,ACTIVE
A500586,C100376,Savings,BR1034,2024-03-31,394320.22,Closed
A500587,C100376,Savings,BR1029,2025-01-11,535442.47,ACTIVE
A500588,C100377,Current,BR1028,2023-06-09,959940.43,ACTIVE
A500589,C100378,Savings,BR1032,2025-03-23,619889.74,Active
A500590,C100378,Savings,BR1035,2025-06-28,81391.12,ACTIVE
A500591,C100379,Current,BR1017,2026-08-07,312036.54,ACTIVE
A500592,C100379,Savings,BR1023,2026-02-01,50526.29,ACTIVE
A500593,C100380,Savings,BR1008,2024-04-12,22661.89,Closed
A500594,C100381,Current,BR1036,2024-09-03,1724204.62,ACTIVE
A500595,C100382,Savings,BR1022,2023-11-26,379530.97,ACTIVE
A500596,C100382,Savings,BR1012,2022-12-24,74913.49,ACTIVE
A500597,C100382,Savings,BR1008,2023-06-07,103012.61,ACTIVE
A500598,C100383,Savings,BR1026,2025-11-08,75841.83,Active
A500599,C100384,Current,BR1036,2022-03-30,1695878.66,ACTIVE
A500600,C100385,Current,BR1029,2025-11-03,1744669.51,ACTIVE
A500601,C100386,Current,BR1028,2023-12-12,111115.43,ACTIVE
A500602,C100386,Savings,BR1013,2024-08-21,196718.13,ACTIVE
A500603,C100387,Current,BR1019,2025-12-23,361652.67,ACTIVE
A500604,C100387,Savings,BR1014,2025-10-02,273730.7,ACTIVE
A500605,C100387,Savings,BR1021,2026-04-22,57433.56,CLOSED
A500606,C100388,Term Deposit,BR1015,2023-03-02,4953324.03,ACTIVE
A500607,C100388,Savings,BR1011,2023-10-31,406367.17,ACTIVE
A500608,C100388,Savings,BR1023,2023-09-12,200178.33,Active
A500609,C100389,Current,BR1017,2024-08-01,1267751.23,ACTIVE
A500610,C100389,Savings,BR1027,2024-11-26,88886.09,ACTIVE
A500611,C100390,Current,BR1026,2024-03-25,1090981.92,Active
A500612,C100391,Current,BR1001,2026-02-09,783841.67,ACTIVE
A500613,C100391,Current,BR1033,2026-02-12,111938.27,ACTIVE
A500614,C100392,Savings,BR1012,2023-05-17,961546.3,CLOSED
A500615,C100393,Current,BR1020,2024-05-07,134359.94,ACTIVE
A500616,C100393,Current,BR1029,2024-01-24,315989.39,ACTIVE
A500617,C100394,Savings,BR1012,2024-02-08,125027.52,ACTIVE
A500618,C100394,Savings,BR1011,2024-09-01,185891.73,Closed
A500619,C100395,Term Deposit,BR1011,2024-11-20,1323224.49,ACTIVE
A500620,C100395,Savings,BR1032,2024-10-16,48216.49,ACTIVE
A500621,C100396,Savings,BR1012,2023-03-10,156705.73,ACTIVE
A500622,C100397,Savings,BR1020,2024-05-26,138963.15,ACTIVE
A500623,C100397,Term Deposit,BR1021,2024-08-09,2215689.69,Dormant
A500624,C100398,Savings,BR1006,2024-04-09,189106.05,ACTIVE
A500625,C100398,Savings,BR1009,2023-06-11,276210.23,DORMANT
A500626,C100399,Savings,BR1002,2023-06-07,139677.33,ACTIVE
A500627,C100399,Savings,BR1019,2022-11-28,138283.06,CLOSED
A500628,C100400,Savings,BR1025,2023-05-28,134050.78,ACTIVE
A500629,C100400,Current,BR1027,2023-02-01,257674.21,DORMANT
A500630,C100400,Savings,BR1033,2023-10-16,144950.2,ACTIVE
A500631,C100401,Current,BR1031,2023-08-15,560653.78,ACTIVE
A500632,C100402,Savings,BR1006,2024-11-21,313889.27,ACTIVE
A500633,C100402,Savings,BR1015,2024-10-23,124045.7,Active
A500634,C100402,Current,BR1007,2025-04-05,749626.47,ACTIVE
A500635,C100403,Savings,BR1003,2025-10-29,131793.53,Active
A500636,C100404,Current,BR1025,2025-04-05,208006.53,ACTIVE
A500637,C100404,Savings,BR1020,2024-12-03,374663.13,Dormant
A500638,C100405,Current,BR1017,2022-11-08,368931.83,ACTIVE
A500639,C100406,Savings,BR1012,2024-03-01,117096.77,Dormant
A500640,C100407,Current,BR1015,2023-09-05,359378.53,ACTIVE
A500641,C100407,Current,BR1034,2022-12-24,52786.53,ACTIVE
A500642,C100407,Savings,BR1028,2023-04-11,213572.09,ACTIVE
A500643,C100408,Current,BR1026,2026-02-21,687657.65,ACTIVE
A500644,C100408,Savings,BR1006,2026-12-02,39261.14,Active
A500645,C100409,Savings,BR1036,2022-09-29,912559.4,ACTIVE
A500646,C100409,Current,BR1002,2023-04-16,1713055.39,ACTIVE
A500647,C100410,Savings,BR1022,2024-03-24,119458.83,DORMANT
A500648,C100411,Savings,BR1005,2025-03-06,207424.32,DORMANT
A500649,C100412,Current,BR1011,2022-10-21,605248.89,DORMANT
A500650,C100413,Current,BR1019,2022-05-29,629999.34,ACTIVE
A500651,C100413,Term Deposit,BR1014,2022-04-17,1724971.63,ACTIVE
A500652,C100414,Savings,BR1023,2025-09-23,140703.41,ACTIVE
A500653,C100415,Savings,BR1014,2023-06-01,58447.83,DORMANT
A500654,C100416,Term Deposit,BR1004,2024-05-10,300629.01,DORMANT
A500655,C100417,Current,BR1003,2025-07-24,236323.64,DORMANT
A500656,C100418,Savings,BR1025,2024-06-10,308845.83,ACTIVE
A500657,C100419,Savings,BR1002,2024-02-04,150789.67,ACTIVE
A500658,C100419,Current,BR1008,2024-03-18,928770.4,ACTIVE
A500659,C100419,Savings,BR1035,2024-04-10,50279.9,Active
A500660,C100420,Savings,BR1033,2025-01-05,250992.88,ACTIVE
A500661,C100421,Savings,BR1036,2025-08-18,271313.53,ACTIVE
A500662,C100421,Savings,BR1025,2025-05-13,564879.71,CLOSED
A500663,C100422,Savings,BR1021,2022-12-16,186475.68,ACTIVE
A500664,C100422,Savings,BR1019,2022-07-25,796197.37,Active
A500665,C100423,Current,BR1020,2026-12-23,534780.68,ACTIVE
A500666,C100424,Savings,BR1030,2026-06-28,182673.19,CLOSED
A500667,C100424,Savings,BR1003,2026-03-08,868735.54,ACTIVE
A500668,C100425,Term Deposit,BR1016,2025-04-09,3366405.38,ACTIVE
A500669,C100426,Term Deposit,BR1009,2025-10-14,1713459.78,Active
A500670,C100426,Savings,BR1031,2025-12-08,526196.23,ACTIVE
A500671,C100427,Term Deposit,BR1016,2024-12-17,1864121.27,ACTIVE
A500672,C100427,Current,BR1016,2025-07-11,453260.62,Dormant
A500673,C100427,Savings,BR1016,2025-02-02,355902.18,ACTIVE
A500674,C100428,Savings,BR1020,2025-09-19,176767.44,ACTIVE
A500675,C100428,Savings,BR1031,2026-09-11,209936.32,ACTIVE
A500676,C100429,Current,BR1016,2023-02-19,156663.42,ACTIVE
A500677,C100429,Savings,BR1019,2022-11-18,442641.63,ACTIVE
A500678,C100430,Savings,BR1022,2024-10-09,73217.59,ACTIVE
A500679,C100431,Savings,BR1013,2026-06-29,857209.08,ACTIVE
A500680,C100431,Savings,BR1006,2026-02-04,91621.8,ACTIVE
A500681,C100431,Current,BR1022,2026-07-15,928695.79,DORMANT
A500682,C100432,Term Deposit,BR1029,2023-09-30,758271.01,DORMANT
A500683,C100432,Savings,BR1019,2023-04-20,327351.02,DORMANT
A500684,C100433,Savings,BR1031,2025-08-04,201189.07,ACTIVE
A500685,C100434,Current,BR1030,2022-11-26,625323.7,ACTIVE
A500686,C100434,Savings,BR1025,2023-03-07,228180.94,ACTIVE
A500687,C100435,Savings,BR1003,2022-07-23,543928.44,ACTIVE
A500688,C100436,Savings,BR1035,2025-06-12,59443.9,DORMANT
A500689,C100437,Savings,BR1006,2025-10-25,402175.69,ACTIVE
A500690,C100437,Savings,BR1016,2025-08-14,195800.42,ACTIVE
A500691,C100437,Savings,BR1019,2026-02-15,754662.42,ACTIVE
A500692,C100438,Term Deposit,BR1023,2023-07-31,2235680.59,ACTIVE
A500693,C100439,Term Deposit,BR1021,2025-04-05,2173111.68,ACTIVE
A500694,C100440,Current,BR1030,2023-10-18,194085.45,DORMANT
A500695,C100440,Savings,BR1005,2023-07-24,391837.28,ACTIVE
A500696,C100440,Savings,BR1010,2024-03-01,225820.5,Active
A500697,C100441,Savings,BR1025,2026-09-10,265560.98,ACTIVE
A500698,C100442,Term Deposit,BR1025,2022-12-17,468124.7,ACTIVE
A500699,C100443,Current,BR1021,2025-11-22,365635.24,ACTIVE
A500700,C100444,Current,BR1026,2026-02-21,1003618.66,ACTIVE
A500701,C100445,Savings,BR1032,2025-01-19,197030.03,ACTIVE
A500702,C100445,Savings,BR1023,2024-12-22,226943.11,ACTIVE
A500703,C100445,Savings,BR1008,2024-03-19,83621.28,Active
A500704,C100446,Current,BR1007,2026-05-23,183735.59,DORMANT
A500705,C100446,Savings,BR1004,2025-05-09,297384.94,DORMANT
A500706,C100447,Current,BR1033,2023-04-10,2691942.51,ACTIVE
A500707,C100447,Savings,BR1014,2022-10-26,110293.52,ACTIVE
A500708,C100447,Current,BR1029,2022-12-15,198718.17,Active
A500709,C100448,Current,BR1012,2025-06-03,1041325.22,ACTIVE
A500710,C100448,Savings,BR1027,2025-05-09,63945.19,DORMANT
A500711,C100448,Savings,BR1030,2025-09-30,102994.36,ACTIVE
A500712,C100449,Term Deposit,BR1013,2023-04-09,662601.6,ACTIVE
A500713,C100449,Savings,BR1031,2022-06-03,252375.99,DORMANT
A500714,C100450,Savings,BR1011,2025-10-14,150803.97,Dormant
A500715,C100451,Current,BR1016,2023-06-26,824707.35,ACTIVE
A500716,C100451,Savings,BR1020,2023-04-08,134540.48,ACTIVE
A500717,C100452,Current,BR1018,2025-11-26,393309.91,ACTIVE
A500718,C100453,Savings,BR1018,2024-08-04,108198.02,ACTIVE
A500719,C100454,Term Deposit,BR1029,2023-03-29,493003.32,ACTIVE
A500720,C100454,Savings,BR1032,2023-11-02,120289.15,ACTIVE
A500721,C100455,Savings,BR1008,2025-09-16,41563.63,ACTIVE
A500722,C100456,Savings,BR1027,2023-11-01,276199.41,ACTIVE
A500723,C100456,Current,BR1018,2024-10-07,444496.34,Dormant
A500724,C100456,Savings,BR1018,2024-03-08,1216577.03,ACTIVE
A500725,C100457,Savings,BR1020,2025-10-25,67752.37,Active
A500726,C100458,Savings,BR1012,2024-02-19,265981.54,ACTIVE
A500727,C100458,Current,BR1018,2023-12-22,190758.59,DORMANT
A500728,C100459,Savings,BR1024,2024-01-30,166829.18,ACTIVE
A500729,C100460,Savings,BR1008,2023-01-21,34496.88,Active
A500730,C100460,Savings,BR1036,2022-06-07,93842.13,ACTIVE
A500731,C100461,Savings,BR1027,2023-01-03,281949.32,ACTIVE
A500732,C100462,Current,BR1009,2025-02-17,146298.69,Active
A500733,C100462,Savings,BR1029,2024-07-02,123224.8,ACTIVE
A500734,C100462,Savings,BR1018,2025-05-07,404518.15,ACTIVE
A500735,C100463,Current,BR1014,2023-12-28,346239.81,Active
A500736,C100463,Savings,BR1012,2023-05-04,84414.4,Active
A500737,C100463,Savings,BR1022,2023-08-11,1003515.15,ACTIVE
A500738,C100464,Current,BR1006,2022-09-29,239881.81,ACTIVE
A500739,C100464,Current,BR1017,2023-01-05,312111.74,ACTIVE
A500740,C100465,Savings,BR1027,2023-09-03,240072.15,ACTIVE
A500741,C100465,Savings,BR1029,2023-08-01,-256418.66,ACTIVE
A500742,C100465,Term Deposit,BR1010,2023-11-26,4345284.15,ACTIVE
A500743,C100466,Current,BR1022,2024-10-29,331237.37,ACTIVE
A500744,C100467,Term Deposit,BR1003,2023-11-14,3602225.8,ACTIVE
A500745,C100467,Savings,BR1005,2023-06-20,387350.44,ACTIVE
A500746,C100468,Current,BR1016,2025-12-03,142005.26,Dormant
A500747,C100468,Term Deposit,BR1017,2025-01-15,1237146.08,Active
A500748,C100469,Savings,BR1036,2025-11-16,146503.23,ACTIVE
A500749,C100469,Savings,BR1008,2026-07-18,145784.75,CLOSED
A500750,C100470,Current,BR1020,2023-04-12,402328.58,ACTIVE
A500751,C100470,Savings,BR1003,2023-06-09,96206.46,Active
A500752,C100471,Current,BR1035,2022-09-12,389727.43,ACTIVE
A500753,C100471,Savings,BR1029,2023-05-05,22617.3,ACTIVE
A500754,C100472,Current,BR1027,2023-03-09,107111.25,ACTIVE
A500755,C100473,Savings,BR1029,2022-10-06,151211.1,CLOSED
A500756,C100474,Savings,BR1009,2025-07-11,301361.42,Active
