transaction_id,account_id,channel,merchant_category,transaction_date,amount_pkr,direction
T9138976,A505168,ATM,Fuel,2025-12-05 01:24:50,3020.44,DEBIT
T9216760,A503678,Mobile App,Retail,2025-12-31 08:51:28,68935.47,DEBIT
T9054943,A506309,Mobile App,Travel,2025-05-14 10:19:45,40394.1,DEBIT
T9023693,A504286,Mobile App,Healthcare,2025-07-05 01:16:49,5446.28,DEBIT
T9084247,A506999,Branch Counter,Retail,2023-01-23 18:05:04,6266.93,DEBIT
T9106246,A502649,ATM,Restaurants,2025-08-10 18:31:13,5365.82,DEBIT
T9052492,A515931,ATM,Groceries,2024-04-18 04:33:41,297.32,DEBIT
T9031801,A505234,POS,Healthcare,2023-10-10 01:34:27,58150.96,DEBIT
T9037857,A514648,Mobile App,Travel,2025-10-07 17:57:51,45375.56,DEBIT
T9209924,A503565,ATM,Restaurants,2025-12-31 07:02:00,1073.89,DEBIT
T9127166,A507571,Mobile App,Groceries,2023-10-27 19:34:54,12213.39,DEBIT
T9190483,A500118,POS,Transfer,2025-09-19 15:49:16,1994.63,CREDIT
T9052515,A508029,Mobile App,Groceries,2024-04-12 00:45:18,998.76,DEBIT
T9255773,A508570,ATM,Healthcare,2023-08-23 02:49:34,806.27,DEBIT
T9048420,A514251,Mobile App,Groceries,2025-07-31 04:07:08,412.22,DEBIT
T9194246,A513355,Mobile App,Fuel,2025-09-11 12:50:20,,DEBIT
T9016220,A515563,ATM,Retail,2025-10-20 02:51:25,1425.7,DEBIT
T9023653,A507165,POS,Groceries,2025-02-12 08:14:39,2804.71,DEBIT
T9107759,A518058,Internet Banking,Fuel,2023-12-31 16:38:09,2775.7,DEBIT
T9066638,A502576,POS,Education,2025-10-04 10:49:12,22430.47,DEBIT
T9002293,A512775,ATM,Transfer,2023-05-15 10:21:30,5135.71,CREDIT
T9101937,A507878,Mobile App,Salary Credit,2023-07-26 20:03:35,31010.23,CREDIT
T9212472,A500204,Internet Banking,Cash Withdrawal,2025-09-08 16:57:08,62292.5,DEBIT
T9125031,A507321,Branch Counter,Cash Withdrawal,2025-12-31 00:54:55,3969.46,DEBIT
T9189508,A506520,Mobile App,Utilities,2022-08-04 15:47:00,1235.69,DEBIT
T9019177,A515225,Mobile App,Transfer,2025-10-31 01:58:40,12561.21,CREDIT
T9245472,A517637,ATM,Retail,2025-10-08 18:00:25,3666.4,DEBIT
T9195492,A516010,ATM,Fuel,2024-07-12 09:42:26,3572.26,DEBIT
T9099502,A516068,Branch Counter,Restaurants,2024-12-03 17:20:56,15977.65,DEBIT
T9117324,A500360,POS,Cash Withdrawal,2025-09-07 04:08:34,16014.71,DEBIT
T9097082,A507575,POS,Restaurants,2025-08-28 03:25:49,8059.4,DEBIT
T9234974,A506089,Mobile App,Utilities,2023-01-04 21:22:23,2093.45,DEBIT
T9106143,A506026,Internet Banking,Utilities,2025-02-11 14:02:37,19752.41,DEBIT
T9039143,A514557,ATM,Groceries,2025-08-03 02:12:21,22070.09,DEBIT
T9126618,A509594,ATM,Fuel,2024-04-30 16:49:08,13896.81,DEBIT
T9156100,A502384,ATM,Utilities,2023-11-09 12:34:47,4474.25,DEBIT
T9093801,A513854,Branch Counter,Restaurants,2025-09-07 03:43:50,3032.26,DEBIT
T9020433,A513984,ATM,Groceries,2025-10-18 11:38:10,16404.67,DEBIT
T9223624,A509141,POS,Transfer,2025-08-23 10:08:50,826.46,CREDIT
T9177321,A506908,ATM,Fuel,2025-06-18 07:05:30,48950.38,DEBIT
T9206785,A514410,Internet Banking,Cash Withdrawal,2025-04-12 14:15:02,2135.15,DEBIT
T9216431,A516132,POS,Groceries,2025-12-31 16:06:00,1857.96,DEBIT
T9220200,A510486,ATM,Salary Credit,2023-08-15 12:18:11,58347.15,CREDIT
T9194681,A511167,Internet Banking,Groceries,2023-06-22 17:11:51,4252.96,DEBIT
T9040922,A518110,Internet Banking,Groceries,2024-12-25 06:19:32,16346.56,DEBIT
T9047209,A512535,Mobile App,Groceries,2025-12-31 08:45:35,3306.83,DEBIT
T9143288,A511820,Mobile App,Fuel,2025-10-30 18:17:09,1375.8,DEBIT
T9111683,A513980,Internet Banking,Groceries,2025-08-20 14:14:39,13793.24,DEBIT
T9255082,A513220,ATM,Retail,2023-09-30 08:53:20,6989.1,DEBIT
T9121828,A505769,Mobile App,Utilities,2025-08-13 16:49:41,11573.42,DEBIT
T9174967,A508178,POS,Transfer,2023-01-04 20:36:57,12657.39,CREDIT
T9195041,A513625,Internet Banking,Restaurants,2023-07-06 12:30:30,9560.1,DEBIT
T9166089,A505858,Mobile App,Utilities,2025-02-18 07:02:08,1506.1,DEBIT
T9028787,A516244,Mobile App,Salary Credit,2025-12-31 05:12:21,132380.14,DEBIT
T9125287,A515561,ATM,Retail,2025-12-31 13:59:10,3920.59,DEBIT
T9021867,A513804,Mobile App,Utilities,2024-05-05 14:52:00,2254.45,DEBIT
T9236882,A502187,Branch Counter,Utilities,2024-02-29 05:09:28,8559.44,DEBIT
T9115012,A517689,Mobile App,Cash Withdrawal,2025-12-31 16:58:04,4453.91,DEBIT
T9141182,A517495,Mobile App,Restaurants,2025-08-24 04:25:51,2912.62,DEBIT
T9122520,A512065,Mobile App,Cash Withdrawal,2025-12-31 08:25:12,22286.82,DEBIT
T9257790,A518138,POS,Restaurants,2025-04-18 15:50:23,7080.39,DEBIT
T9023202,A502576,POS,Utilities,2025-10-11 05:01:58,984.78,DEBIT
T9151107,A511400,POS,Fuel,2025-10-26 12:05:48,14955.26,DEBIT
T9059928,A501833,Mobile App,Fuel,2025-12-20 08:06:24,1120.65,DEBIT
T9066351,A502694,Mobile App,Retail,2024-06-26 00:07:53,15100.2,DEBIT
T9183722,A506804,POS,Transfer,2025-09-25 22:04:41,19043.74,CREDIT
T9065581,A516103,Mobile App,Groceries,2025-10-20 13:08:33,2770.07,DEBIT
T9210995,A515551,Branch Counter,Retail,2025-11-29 18:32:07,8601.57,DEBIT
T9115917,A518250,ATM,Restaurants,2025-12-30 21:15:10,9265.09,DEBIT
T9206029,A501001,ATM,Retail,2025-06-19 05:10:25,2407.73,DEBIT
T9219877,A501655,Mobile App,Education,2025-12-31 19:37:09,2679.57,DEBIT
T9193529,A500266,Internet Banking,Utilities,2025-10-06 05:55:28,17382.8,DEBIT
T9217501,A516182,ATM,Transfer,2023-01-20 16:12:19,32820.71,CREDIT
T9098818,A514514,POS,Utilities,2023-05-26 04:01:26,11481.23,DEBIT
T9134290,A507953,ATM,Cash Withdrawal,2025-11-22 09:43:04,514.94,DEBIT
T9132594,A510323,Mobile App,Healthcare,2025-07-03 19:45:00,10019.95,DEBIT
T9079721,A513480,Internet Banking,Education,2025-02-01 20:51:24,12554.86,DEBIT
T9039853,A503308,POS,Transfer,2025-05-27 14:54:59,1430.13,CREDIT
T9162918,A516479,Mobile App,Utilities,2024-06-02 17:07:53,5536.63,DEBIT
T9037603,A511904,POS,Salary Credit,2022-10-05 10:13:10,28331.43,CREDIT
T9241119,A508472,Mobile App,Restaurants,2025-03-09 19:43:55,5908.71,DEBIT
T9164066,A502367,ATM,Fuel,2025-10-05 05:53:03,6259.73,DEBIT
T9034937,A503292,Branch Counter,Transfer,2025-11-04 06:55:04,17228.56,CREDIT
T9258897,A508599,ATM,Education,2024-12-30 18:24:14,634.18,DEBIT
T9064050,A507944,POS,Salary Credit,2023-09-30 05:27:25,25057.56,CREDIT
T9065053,A511573,Branch Counter,Groceries,2024-11-08 11:16:12,2422.5,DEBIT
T9257474,A505357,Mobile App,Utilities,2024-02-25 19:40:58,3939.6,DEBIT
T9021734,A515075,Mobile App,Retail,2025-12-09 12:02:13,1693.13,DEBIT
T9026091,A518141,Mobile App,Travel,2025-05-15 10:48:11,12201.26,DEBIT
T9225590,A507644,POS,Groceries,2023-11-14 06:13:55,3313.18,DEBIT
T9194477,A507796,Mobile App,Groceries,2025-12-31 18:46:20,1675.59,DEBIT
T9147933,A507035,POS,Education,2025-10-04 05:18:26,6892.58,DEBIT
T9234031,A511286,Mobile App,Transfer,2025-10-23 09:20:28,2677.43,CREDIT
T9051454,A508181,ATM,Retail,2025-07-10 08:39:48,845.22,DEBIT
T9211412,A517106,Mobile App,Retail,2025-12-31 06:43:07,1189.05,DEBIT
T9079321,A504964,POS,Utilities,2025-11-10 20:11:52,528.41,DEBIT
T9178259,A502153,Mobile App,Healthcare,2025-01-03 06:43:46,5151.43,DEBIT
T9057466,A505802,Mobile App,Utilities,2025-12-02 00:44:29,1264.3,DEBIT
T9177948,A518535,Mobile App,Transfer,2025-10-02 07:59:16,6617.3,CREDIT
T9088399,A508560,POS,Retail,2023-11-17 02:29:35,21866.05,DEBIT
T9170253,A516530,POS,Retail,2025-12-03 16:46:54,3354.56,DEBIT
T9166670,A501200,Mobile App,Fuel,2025-01-12 10:21:35,257.87,DEBIT
T9130145,A515618,Mobile App,Retail,2022-11-21 09:54:05,5904.69,DEBIT
T9042805,A513789,ATM,Education,2025-07-18 23:51:33,605.69,DEBIT
T9228567,A508887,ATM,Transfer,2025-12-31 04:08:20,174.16,CREDIT
T9028235,A515926,ATM,Utilities,2025-07-10 17:03:44,1070.35,DEBIT
T9080909,A514648,ATM,Fuel,2025-09-19 15:32:23,4879.98,DEBIT
T9097007,A506997,Mobile App,Fuel,2025-01-12 10:34:27,53179.58,DEBIT
T9027811,A515324,Mobile App,Restaurants,2025-10-24 03:57:46,1639.99,DEBIT
T9015954,A506446,Mobile App,Cash Withdrawal,2025-04-05 17:40:36,1093.29,DEBIT
T9103834,A515741,Mobile App,Transfer,2025-11-30 19:19:00,1738.71,DEBIT
T9225142,A500513,ATM,Restaurants,2024-07-13 07:44:24,211.56,DEBIT
T9162907,A504824,ATM,Fuel,2025-10-14 20:14:53,6419.6,DEBIT
T9253174,A508691,ATM,Healthcare,2025-12-31 15:30:14,14694.38,DEBIT
T9126855,A512585,POS,Groceries,2025-08-20 01:32:21,3830.21,DEBIT
T9019743,A509485,ATM,Salary Credit,2023-03-30 13:07:00,76665.19,DEBIT
T9007673,A509909,Internet Banking,Groceries,2024-10-25 22:06:30,26354.64,DEBIT
T9085480,A502425,ATM,Groceries,2025-12-04 07:00:02,1865.42,DEBIT
T9129915,A503192,Mobile App,Groceries,2025-01-19 07:03:15,3839.65,DEBIT
T9015893,A509627,POS,Cash Withdrawal,2025-09-23 09:40:26,22123.24,DEBIT
T9025736,A516961,Mobile App,Utilities,2025-12-30 06:36:44,12082.99,DEBIT
T9159418,A509911,POS,Groceries,2023-11-12 02:41:10,9418.27,DEBIT
T9258270,A507951,Mobile App,Education,2024-12-31 03:03:01,3352.72,DEBIT
T9205612,A510946,Mobile App,Groceries,2025-09-06 08:27:01,283.88,DEBIT
T9060330,A513880,Mobile App,Salary Credit,2025-07-24 23:55:37,120876.53,DEBIT
T9145047,A516606,Mobile App,Salary Credit,2025-10-22 13:58:44,39465.64,CREDIT
T9129451,A509711,Internet Banking,Transfer,2024-03-13 11:56:53,2082.51,DEBIT
T9151160,A501079,Mobile App,Healthcare,2023-03-24 20:02:09,10812.0,DEBIT
T9036155,A509546,Mobile App,Groceries,2024-12-22 00:14:55,10606.48,DEBIT
T9080039,A517552,Internet Banking,Healthcare,2023-08-28 13:52:48,2089.82,DEBIT
T9147335,A502599,ATM,Retail,2025-01-12 15:39:22,2732.3,DEBIT
T9044363,A514510,ATM,Utilities,2025-12-31 18:35:20,6826.48,DEBIT
T9165290,A516811,Mobile App,Transfer,2025-02-18 03:44:05,1517.37,DEBIT
T9163420,A513410,Mobile App,Transfer,2023-05-04 15:43:49,3183.72,CREDIT
T9071983,A516116,Internet Banking,Healthcare,2025-11-06 22:32:50,6996.39,DEBIT
T9070440,A510199,Mobile App,Groceries,2023-08-21 04:49:23,49450.2,DEBIT
T9086586,A509364,POS,Fuel,2025-12-26 17:43:08,7311.03,DEBIT
T9116071,A513957,Internet Banking,Fuel,2025-11-05 12:30:29,6483.82,DEBIT
T9169531,A511852,POS,Salary Credit,2024-12-22 10:10:27,80967.13,CREDIT
T9118709,A514662,ATM,Restaurants,2024-06-11 06:26:05,10162.36,DEBIT
T9139528,A512693,Mobile App,Fuel,2025-06-12 23:59:25,2873.44,DEBIT
T9031092,A501137,Mobile App,Cash Withdrawal,2025-08-14 21:57:37,1648.88,DEBIT
T9231032,A506518,POS,Fuel,2024-07-19 06:13:14,3369.42,DEBIT
T9241986,A507241,Branch Counter,Groceries,2025-09-11 02:05:21,57629.96,DEBIT
T9099249,A509604,Branch Counter,Groceries,2025-12-31 06:33:22,1002.97,DEBIT
T9207061,A506554,ATM,Education,2025-07-25 09:18:48,1121.15,DEBIT
T9123441,A506471,Internet Banking,Fuel,2022-10-26 09:30:09,11712.06,DEBIT
T9205324,A506446,Mobile App,Retail,2025-05-18 23:23:03,2117.3,DEBIT
T9007001,A518495,ATM,Fuel,2025-02-10 09:33:41,13329.89,DEBIT
T9028020,A506259,Branch Counter,Fuel,2024-12-09 01:14:12,3278.33,DEBIT
T9177258,A510972,POS,Groceries,2025-07-25 04:07:19,10587.54,DEBIT
T9002101,A502681,Mobile App,Fuel,2025-08-15 21:51:03,5415.63,DEBIT
T9100429,A507964,Mobile App,Restaurants,2025-11-24 17:27:10,14923.54,DEBIT
T9076881,A501301,Mobile App,Utilities,2025-12-31 05:07:06,6154.92,DEBIT
T9042909,A505786,Mobile App,Transfer,2025-12-20 09:26:11,8810.33,CREDIT
T9153225,A509730,Mobile App,Groceries,2025-05-29 07:00:12,2930.7,DEBIT
T9037864,A512984,Mobile App,Transfer,2024-11-18 01:54:55,18051.22,CREDIT
T9021594,A514180,POS,Utilities,2024-11-08 21:41:22,24699.55,DEBIT
T9096187,A511664,Mobile App,Transfer,2025-06-14 06:57:35,3514.54,DEBIT
T9236299,A500709,ATM,Utilities,2025-06-20 22:00:24,806.05,DEBIT
T9056249,A516655,Mobile App,Restaurants,2025-06-29 20:31:25,9202.35,DEBIT
T9100463,A503371,Mobile App,Education,2024-08-24 10:23:29,2171.57,DEBIT
T9201145,A509605,POS,Groceries,2023-11-17 16:41:09,6571.54,DEBIT
T9179209,A509300,POS,Cash Withdrawal,2025-12-25 04:21:06,12244.95,DEBIT
T9090647,A509974,ATM,Cash Withdrawal,2025-08-14 11:59:32,763.48,DEBIT
T9166837,A500736,POS,Retail,2023-10-10 05:54:05,506.2,DEBIT
T9139350,A501986,Mobile App,Travel,2023-10-03 22:42:01,26599.4,DEBIT
T9232028,A513121,Mobile App,Healthcare,2025-11-11 03:31:37,14035.06,DEBIT
T9082806,A503552,ATM,Salary Credit,2024-02-09 23:53:48,49237.74,CREDIT
T9196175,A509641,Mobile App,Retail,2022-11-18 07:20:52,9700.24,DEBIT
T9020197,A510900,Internet Banking,Fuel,2024-01-22 10:33:48,4331.7,DEBIT
T9199804,A503538,Internet Banking,Transfer,2025-09-29 19:36:23,3054.79,CREDIT
T9244080,A509274,POS,Transfer,2025-06-12 12:34:35,4746.85,CREDIT
T9137422,A509404,Internet Banking,Healthcare,2024-11-02 23:55:51,1495.65,DEBIT
T9019681,A512011,ATM,Cash Withdrawal,2025-04-05 20:32:21,3217.99,DEBIT
T9174364,A502112,Mobile App,Transfer,2025-11-08 05:05:39,2293.22,CREDIT
T9250352,A503367,Branch Counter,Travel,2025-08-12 13:25:25,8452.15,DEBIT
T9120113,A507455,Mobile App,Utilities,2024-06-29 08:26:34,3540.27,DEBIT
T9194519,A511402,POS,Fuel,2025-01-19 04:29:19,34329.7,DEBIT
T9138761,A515877,Internet Banking,Fuel,2024-11-06 09:03:18,5643.46,DEBIT
T9038560,A502448,Mobile App,Retail,2025-10-21 17:31:23,6526.38,DEBIT
T9011311,A513308,Internet Banking,Groceries,2025-12-31 20:28:42,1029.05,DEBIT
T9251940,A500045,Branch Counter,Groceries,2025-12-31 13:29:41,1773.86,DEBIT
T9216555,A517645,ATM,Salary Credit,2025-07-12 16:05:52,74328.07,DEBIT
T9216771,A503529,Branch Counter,Utilities,2025-11-28 01:21:19,3537.43,DEBIT
T9011104,A502869,ATM,Restaurants,2025-07-24 23:39:59,11188.69,DEBIT
T9118779,A507722,Mobile App,Retail,2025-06-17 12:51:19,4549.97,DEBIT
T9101171,A510876,Mobile App,Fuel,2025-02-01 20:37:56,12773.59,DEBIT
T9175561,A503913,ATM,Fuel,2025-10-22 17:06:24,2078.04,DEBIT
T9033957,A505479,Internet Banking,Restaurants,2024-09-13 19:43:16,3585.54,DEBIT
T9111093,A510482,Internet Banking,Transfer,2025-04-02 17:23:49,20481.67,CREDIT
T9130464,A518407,Branch Counter,Healthcare,2024-10-19 12:44:10,582.96,DEBIT
T9021801,A502832,POS,Groceries,2024-09-28 23:12:15,5296.9,DEBIT
T9135039,A512145,Mobile App,Cash Withdrawal,2024-11-06 21:19:42,14918.01,DEBIT
T9097641,A503906,Mobile App,Transfer,2025-11-16 21:20:28,780.49,CREDIT
T9216590,A503230,ATM,Healthcare,2025-12-05 05:03:35,258.22,DEBIT
T9072473,A509598,ATM,Retail,2024-10-29 21:50:58,1344.9,DEBIT
T9240021,A510849,Internet Banking,Transfer,2024-01-25 18:34:44,3010.37,CREDIT
T9225182,A510637,Internet Banking,Healthcare,2025-12-21 23:24:23,26957.57,DEBIT
T9001773,A503859,Mobile App,Travel,2024-10-23 16:45:18,30290.59,DEBIT
T9029083,A505420,POS,Utilities,2023-06-26 23:29:59,5187.37,DEBIT
T9001730,A508668,Mobile App,Restaurants,2024-10-10 09:17:24,10914.45,DEBIT
T9174017,A515693,POS,Utilities,2025-12-26 10:00:23,1115.83,DEBIT
T9027429,A511818,Mobile App,Cash Withdrawal,2023-06-20 15:27:08,12252.35,DEBIT
T9048268,A506743,Branch Counter,Retail,2023-02-23 03:42:34,1970.06,DEBIT
T9076455,A501015,Mobile App,Education,2023-12-04 09:20:52,1076.03,DEBIT
T9059904,A505138,Mobile App,Travel,2025-12-31 15:54:39,30932.04,DEBIT
T9039012,A509389,Mobile App,Fuel,2025-09-18 18:56:52,3346.77,DEBIT
T9146921,A511599,ATM,Groceries,2023-01-12 15:18:44,4385.85,DEBIT
T9098915,A502317,Mobile App,Groceries,2025-01-15 16:37:35,6272.52,DEBIT
T9134120,A500822,POS,Education,2023-05-08 19:27:02,6759.99,DEBIT
T9067091,A506332,ATM,Groceries,2024-09-09 20:58:52,4963.34,DEBIT
T9006769,A503630,ATM,Groceries,2025-11-30 01:33:58,3059.32,DEBIT
T9162740,A502179,Internet Banking,Salary Credit,2025-12-21 12:43:12,99217.51,CREDIT
T9088535,A518659,Mobile App,Restaurants,2024-02-29 15:17:16,11265.39,DEBIT
T9178526,A502876,Mobile App,Utilities,2024-10-20 11:12:04,175.18,DEBIT
T9147790,A516565,Mobile App,Fuel,2025-12-31 08:46:37,5741.02,DEBIT
T9204586,A516128,Mobile App,Retail,2023-07-27 05:38:53,44504.69,DEBIT
T9150047,A501047,Mobile App,Restaurants,2024-05-14 06:23:58,2975.08,DEBIT
T9099951,A518575,Internet Banking,Cash Withdrawal,2025-12-31 22:10:53,675.58,DEBIT
T9083408,A504400,Mobile App,Fuel,2025-09-17 11:47:27,2913.84,DEBIT
T9069224,A507246,Mobile App,Retail,2024-04-01 06:23:56,4161.65,DEBIT
T9187105,A504753,ATM,Restaurants,2025-04-23 04:26:44,1374.47,DEBIT
T9249571,A505236,Mobile App,Travel,2024-09-02 18:14:34,7576.73,DEBIT
T9036913,A516908,Internet Banking,Restaurants,2024-11-20 18:09:32,1676.15,DEBIT
T9118665,A514198,Branch Counter,Groceries,2025-03-18 05:52:38,9781.14,DEBIT
T9182697,A511182,POS,Retail,2025-12-31 21:07:57,2505.19,DEBIT
T9093683,A500887,POS,Groceries,2025-12-01 07:59:21,364.8,DEBIT
T9093502,A518074,Mobile App,Education,2025-12-04 04:27:51,16116.28,DEBIT
T9214694,A507152,ATM,Salary Credit,2025-02-22 18:12:02,458211.46,DEBIT
T9031119,A516257,Mobile App,Fuel,2024-05-02 13:55:33,19676.87,DEBIT
T9084241,A502375,Mobile App,Salary Credit,2025-09-02 03:24:19,83215.98,DEBIT
T9158601,A518200,ATM,Retail,2023-11-16 02:55:12,716.95,DEBIT
T9102123,A500479,POS,Utilities,2025-05-10 14:30:21,15095.57,DEBIT
T9005643,A502664,ATM,Transfer,2025-12-28 22:55:29,20314.14,CREDIT
T9005216,A509843,Internet Banking,Restaurants,2025-03-19 07:57:18,1523.52,DEBIT
T9166992,A507442,Mobile App,Groceries,2025-04-22 06:38:06,10475.83,DEBIT
T9060792,A509770,POS,Salary Credit,2025-12-31 09:18:06,178055.45,CREDIT
T9231855,A503230,POS,Retail,2025-11-30 14:00:56,4358.28,DEBIT
T9256661,A517360,Mobile App,Education,2023-09-16 15:10:16,9240.75,DEBIT
T9202350,A502086,Internet Banking,Cash Withdrawal,2024-11-11 10:06:56,19531.94,DEBIT
T9202309,A507955,Mobile App,Cash Withdrawal,2025-12-09 01:37:56,10956.25,DEBIT
T9036566,A515010,Mobile App,Utilities,2025-12-31 00:24:54,5098.48,DEBIT
T9166819,A512566,Mobile App,Restaurants,2025-12-15 01:36:04,34951.13,DEBIT
T9168180,A504738,Mobile App,Retail,2025-08-20 03:15:55,1544.85,DEBIT
T9096531,A518341,Mobile App,Fuel,2022-12-15 00:35:45,1020.81,DEBIT
T9233547,A508182,ATM,Transfer,2025-10-13 22:20:25,8632.07,CREDIT
T9195258,A513858,Branch Counter,Retail,2023-06-06 18:25:40,25312.46,DEBIT
T9158917,A517181,Branch Counter,Restaurants,2025-06-26 11:05:16,41489.1,DEBIT
T9225447,A503878,Mobile App,Cash Withdrawal,2025-12-31 04:57:29,5307.16,DEBIT
T9058729,A511205,Internet Banking,Retail,2025-12-31 04:18:11,1998.52,DEBIT
T9012627,A510110,Mobile App,Cash Withdrawal,2024-02-09 12:14:56,10919.98,DEBIT
T9149786,A502347,ATM,Salary Credit,2024-07-04 21:04:36,227522.25,CREDIT
T9127300,A513288,ATM,Groceries,2025-06-18 02:33:30,1904.63,DEBIT
T9155111,A509042,POS,Cash Withdrawal,2025-02-07 08:29:22,392.19,DEBIT
T9191365,A515478,ATM,Retail,2024-04-01 13:39:32,2464.16,DEBIT
T9014782,A515430,POS,Healthcare,2025-04-22 00:05:13,9872.51,DEBIT
T9241814,A510915,POS,Groceries,2025-12-31 19:35:51,16728.94,DEBIT
T9256660,A512272,POS,Groceries,2025-06-04 14:55:35,989.89,DEBIT
T9251294,A514313,Branch Counter,Cash Withdrawal,2025-07-14 16:14:31,6549.58,DEBIT
T9207828,A508644,Mobile App,Utilities,2024-03-26 22:00:02,2479.63,DEBIT
T9001522,A512688,Branch Counter,Travel,2025-10-19 01:41:09,1893.23,DEBIT
T9017870,A517815,Internet Banking,Groceries,2025-10-30 23:55:40,3855.2,DEBIT
T9039711,A509229,Internet Banking,Salary Credit,2024-12-18 19:12:07,111586.02,DEBIT
T9001046,A502628,ATM,Utilities,2025-03-24 05:18:14,10682.45,DEBIT
T9068106,A513408,Mobile App,Salary Credit,2025-12-26 13:33:36,182062.07,CREDIT
T9077777,A508927,Mobile App,Retail,2025-12-31 17:13:19,10996.5,DEBIT
T9209999,A513061,POS,Restaurants,2025-02-17 22:40:10,1176.76,DEBIT
T9182944,A504994,ATM,Utilities,2023-04-13 18:42:04,1520.37,DEBIT
T9214655,A513158,Internet Banking,Healthcare,2025-02-24 05:18:33,3669.68,DEBIT
T9232508,A513748,Internet Banking,Utilities,2023-10-15 14:22:53,2604.81,DEBIT
T9093420,A511312,POS,Restaurants,2025-02-11 09:28:43,7496.67,DEBIT
T9009486,A514016,ATM,Fuel,2024-12-13 13:56:06,30184.63,DEBIT
T9129484,A508603,Mobile App,Salary Credit,2024-12-08 17:52:03,11777.51,DEBIT
T9029162,A510211,Mobile App,Fuel,2025-05-15 02:20:19,934.31,DEBIT
T9051627,A503185,POS,Travel,2025-05-30 07:56:08,11258.75,DEBIT
T9052046,A503313,ATM,Groceries,2025-08-22 02:34:34,4210.49,DEBIT
T9007559,A504036,POS,Education,2024-02-01 02:58:09,3559.18,DEBIT
T9004196,A513625,Mobile App,Groceries,2023-04-15 06:57:07,1245.92,DEBIT
T9112815,A513858,ATM,Utilities,2023-10-02 22:09:09,8884.19,DEBIT
T9196826,A515721,Internet Banking,Healthcare,2024-12-18 15:12:47,457.09,DEBIT
T9045996,A506665,ATM,Healthcare,2025-05-28 04:33:17,74453.36,DEBIT
T9170801,A504482,ATM,Transfer,2024-07-01 04:06:31,4680.97,CREDIT
T9027004,A507140,Branch Counter,Fuel,2025-12-13 06:52:25,3510.01,DEBIT
T9097209,A516423,Mobile App,Utilities,2025-10-06 10:27:30,11068.85,DEBIT
T9063182,A518620,POS,Fuel,2023-02-13 07:06:19,6913.52,DEBIT
T9080396,A507367,POS,Transfer,2023-12-02 18:47:54,934.04,CREDIT
T9186429,A516995,Mobile App,Fuel,2025-09-21 01:17:19,13619.95,DEBIT
T9012541,A514223,Mobile App,Restaurants,2025-09-06 15:00:45,3138.04,DEBIT
T9172151,A501118,Mobile App,Restaurants,2025-05-22 22:48:28,4037.63,DEBIT
T9014627,A511862,ATM,Fuel,2025-01-02 14:35:44,1088.12,DEBIT
T9250853,A514845,Internet Banking,Cash Withdrawal,2025-10-22 23:25:24,584.0,DEBIT
T9077162,A502417,POS,Fuel,2025-08-26 08:18:02,18343.47,DEBIT
T9097946,A511836,Mobile App,Groceries,2025-07-08 07:40:39,29422.93,DEBIT
T9126901,A515948,Mobile App,Groceries,2023-09-27 12:02:24,10058.99,DEBIT
T9205442,A514537,Branch Counter,Groceries,2024-05-30 15:48:23,24851.95,DEBIT
T9148201,A503024,Mobile App,Groceries,2024-06-01 18:45:03,4593.55,DEBIT
T9034115,A505674,Mobile App,Salary Credit,2024-08-29 14:30:51,38724.23,CREDIT
T9069186,A513749,Mobile App,Healthcare,2023-06-11 18:04:39,62915.72,DEBIT
T9257409,A508832,ATM,Transfer,2024-01-24 22:36:42,11228.7,CREDIT
T9076886,A515962,Mobile App,Utilities,2024-01-17 01:06:19,5343.15,DEBIT
T9212729,A514184,POS,Travel,2025-10-03 10:28:15,43859.63,DEBIT
T9120507,A517059,Branch Counter,Fuel,2025-12-27 12:07:05,3719.34,DEBIT
T9194283,A508582,ATM,Groceries,2025-12-31 19:24:46,36057.97,DEBIT
T9258719,A508982,Mobile App,Utilities,2025-09-02 09:32:07,546.24,DEBIT
T9112265,A510355,POS,Healthcare,2024-11-01 19:27:41,983.58,DEBIT
T9190672,A510012,ATM,Transfer,2024-09-19 20:13:03,13827.6,CREDIT
T9167084,A516612,Mobile App,Restaurants,2024-08-26 04:38:08,834.52,DEBIT
T9142342,A504339,ATM,Transfer,2023-10-07 21:42:25,491.34,CREDIT
T9191508,A502273,Mobile App,Fuel,2025-12-28 17:57:09,19111.04,DEBIT
T9018930,A500580,Mobile App,Utilities,2025-08-22 09:18:16,5939.24,DEBIT
T9138750,A506018,POS,Restaurants,2024-08-08 05:37:53,1232.47,DEBIT
T9116740,A513473,Mobile App,Fuel,2023-06-05 04:16:27,2347.78,DEBIT
T9113741,A512024,Mobile App,Salary Credit,2025-12-31 06:07:28,96756.53,CREDIT
T9012912,A500725,POS,Travel,2025-12-26 02:29:41,11146.7,DEBIT
T9039811,A518564,Internet Banking,Retail,2023-11-13 14:43:58,837.95,DEBIT
T9173078,A512287,Mobile App,Utilities,2025-11-28 06:56:53,7867.89,DEBIT
T9140993,A505952,Mobile App,Transfer,2024-10-11 14:43:33,1679.42,CREDIT
T9021626,A508262,POS,Salary Credit,2025-07-07 11:33:44,94320.08,CREDIT
T9083295,A515628,ATM,Healthcare,2023-09-22 00:15:46,11350.27,DEBIT
